Date,New Cases,Lockdown,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,RH_10,RH_11,RH_12,RH_13,RH_14
24-03-2020,3.0,0.0,29.0,30.0,29.0,26.0,26.0,29.0,30.0,29.0,29.0,28.0,27.0,25.0,24.0,24.0,24.0,38.0,35.0,40.0,33.0,25.0,24.0,32.0,29.0,30.0,22.0,26.0,51.0,59.0,58.0,60.0
25-03-2020,0.0,1.0,26.0,29.0,30.0,29.0,26.0,26.0,29.0,30.0,29.0,29.0,28.0,27.0,25.0,24.0,24.0,53.0,38.0,35.0,40.0,33.0,25.0,24.0,32.0,29.0,30.0,22.0,26.0,51.0,59.0,58.0
26-03-2020,0.0,1.0,28.0,26.0,29.0,30.0,29.0,26.0,26.0,29.0,30.0,29.0,29.0,28.0,27.0,25.0,24.0,55.0,53.0,38.0,35.0,40.0,33.0,25.0,24.0,32.0,29.0,30.0,22.0,26.0,51.0,59.0
27-03-2020,1.0,1.0,28.0,28.0,26.0,29.0,30.0,29.0,26.0,26.0,29.0,30.0,29.0,29.0,28.0,27.0,25.0,53.0,55.0,53.0,38.0,35.0,40.0,33.0,25.0,24.0,32.0,29.0,30.0,22.0,26.0,51.0
28-03-2020,0.0,1.0,29.0,28.0,28.0,26.0,29.0,30.0,29.0,26.0,26.0,29.0,30.0,29.0,29.0,28.0,27.0,42.0,53.0,55.0,53.0,38.0,35.0,40.0,33.0,25.0,24.0,32.0,29.0,30.0,22.0,26.0
29-03-2020,5.0,1.0,30.0,29.0,28.0,28.0,26.0,29.0,30.0,29.0,26.0,26.0,29.0,30.0,29.0,29.0,28.0,35.0,42.0,53.0,55.0,53.0,38.0,35.0,40.0,33.0,25.0,24.0,32.0,29.0,30.0,22.0
30-03-2020,6.0,1.0,29.0,30.0,29.0,28.0,28.0,26.0,29.0,30.0,29.0,26.0,26.0,29.0,30.0,29.0,29.0,35.0,35.0,42.0,53.0,55.0,53.0,38.0,35.0,40.0,33.0,25.0,24.0,32.0,29.0,30.0
31-03-2020,5.0,1.0,30.0,29.0,30.0,29.0,28.0,28.0,26.0,29.0,30.0,29.0,26.0,26.0,29.0,30.0,29.0,28.0,35.0,35.0,42.0,53.0,55.0,53.0,38.0,35.0,40.0,33.0,25.0,24.0,32.0,29.0
01-04-2020,2.0,1.0,30.0,30.0,29.0,30.0,29.0,28.0,28.0,26.0,29.0,30.0,29.0,26.0,26.0,29.0,30.0,23.0,28.0,35.0,35.0,42.0,53.0,55.0,53.0,38.0,35.0,40.0,33.0,25.0,24.0,32.0
02-04-2020,11.0,1.0,31.0,30.0,30.0,29.0,30.0,29.0,28.0,28.0,26.0,29.0,30.0,29.0,26.0,26.0,29.0,20.0,23.0,28.0,35.0,35.0,42.0,53.0,55.0,53.0,38.0,35.0,40.0,33.0,25.0,24.0
03-04-2020,9.0,1.0,31.0,31.0,30.0,30.0,29.0,30.0,29.0,28.0,28.0,26.0,29.0,30.0,29.0,26.0,26.0,26.0,20.0,23.0,28.0,35.0,35.0,42.0,53.0,55.0,53.0,38.0,35.0,40.0,33.0,25.0
04-04-2020,12.0,1.0,32.0,31.0,31.0,30.0,30.0,29.0,30.0,29.0,28.0,28.0,26.0,29.0,30.0,29.0,26.0,27.0,26.0,20.0,23.0,28.0,35.0,35.0,42.0,53.0,55.0,53.0,38.0,35.0,40.0,33.0
05-04-2020,18.0,1.0,32.0,32.0,31.0,31.0,30.0,30.0,29.0,30.0,29.0,28.0,28.0,26.0,29.0,30.0,29.0,26.0,27.0,26.0,20.0,23.0,28.0,35.0,35.0,42.0,53.0,55.0,53.0,38.0,35.0,40.0
06-04-2020,41.0,1.0,32.0,32.0,32.0,31.0,31.0,30.0,30.0,29.0,30.0,29.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,27.0,26.0,20.0,23.0,28.0,35.0,35.0,42.0,53.0,55.0,53.0,38.0,35.0
07-04-2020,18.0,1.0,31.0,32.0,32.0,32.0,31.0,31.0,30.0,30.0,29.0,30.0,29.0,28.0,28.0,26.0,29.0,29.0,31.0,26.0,27.0,26.0,20.0,23.0,28.0,35.0,35.0,42.0,53.0,55.0,53.0,38.0
08-04-2020,38.0,1.0,28.0,31.0,32.0,32.0,32.0,31.0,31.0,30.0,30.0,29.0,30.0,29.0,28.0,28.0,26.0,28.0,29.0,31.0,26.0,27.0,26.0,20.0,23.0,28.0,35.0,35.0,42.0,53.0,55.0,53.0
30-01-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-01-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
