Date,New Cases,Lockdown,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,RH_10,RH_11,RH_12,RH_13,RH_14
24-02-2020,0.0,0.0,28.0,26.0,27.0,27.0,27.0,28.0,29.0,28.0,28.0,30.0,30.0,28.0,26.0,26.0,24.0,67.0,71.0,69.0,66.0,68.0,74.0,69.0,66.0,65.0,54.0,58.0,73.0,78.0,78.0,87.0
25-02-2020,0.0,0.0,29.0,28.0,26.0,27.0,27.0,27.0,28.0,29.0,28.0,28.0,30.0,30.0,28.0,26.0,26.0,71.0,67.0,71.0,69.0,66.0,68.0,74.0,69.0,66.0,65.0,54.0,58.0,73.0,78.0,78.0
26-02-2020,0.0,0.0,28.0,29.0,28.0,26.0,27.0,27.0,27.0,28.0,29.0,28.0,28.0,30.0,30.0,28.0,26.0,75.0,71.0,67.0,71.0,69.0,66.0,68.0,74.0,69.0,66.0,65.0,54.0,58.0,73.0,78.0
27-02-2020,0.0,0.0,29.0,28.0,29.0,28.0,26.0,27.0,27.0,27.0,28.0,29.0,28.0,28.0,30.0,30.0,28.0,70.0,75.0,71.0,67.0,71.0,69.0,66.0,68.0,74.0,69.0,66.0,65.0,54.0,58.0,73.0
28-02-2020,0.0,0.0,29.0,29.0,28.0,29.0,28.0,26.0,27.0,27.0,27.0,28.0,29.0,28.0,28.0,30.0,30.0,71.0,70.0,75.0,71.0,67.0,71.0,69.0,66.0,68.0,74.0,69.0,66.0,65.0,54.0,58.0
29-02-2020,0.0,0.0,28.0,29.0,29.0,28.0,29.0,28.0,26.0,27.0,27.0,27.0,28.0,29.0,28.0,28.0,30.0,67.0,71.0,70.0,75.0,71.0,67.0,71.0,69.0,66.0,68.0,74.0,69.0,66.0,65.0,54.0
01-03-2020,0.0,0.0,28.0,28.0,29.0,29.0,28.0,29.0,28.0,26.0,27.0,27.0,27.0,28.0,29.0,28.0,28.0,68.0,67.0,71.0,70.0,75.0,71.0,67.0,71.0,69.0,66.0,68.0,74.0,69.0,66.0,65.0
02-03-2020,0.0,0.0,29.0,28.0,28.0,29.0,29.0,28.0,29.0,28.0,26.0,27.0,27.0,27.0,28.0,29.0,28.0,68.0,68.0,67.0,71.0,70.0,75.0,71.0,67.0,71.0,69.0,66.0,68.0,74.0,69.0,66.0
03-03-2020,0.0,0.0,29.0,29.0,28.0,28.0,29.0,29.0,28.0,29.0,28.0,26.0,27.0,27.0,27.0,28.0,29.0,65.0,68.0,68.0,67.0,71.0,70.0,75.0,71.0,67.0,71.0,69.0,66.0,68.0,74.0,69.0
04-03-2020,0.0,0.0,30.0,29.0,29.0,28.0,28.0,29.0,29.0,28.0,29.0,28.0,26.0,27.0,27.0,27.0,28.0,62.0,65.0,68.0,68.0,67.0,71.0,70.0,75.0,71.0,67.0,71.0,69.0,66.0,68.0,74.0
05-03-2020,0.0,0.0,30.0,30.0,29.0,29.0,28.0,28.0,29.0,29.0,28.0,29.0,28.0,26.0,27.0,27.0,27.0,69.0,62.0,65.0,68.0,68.0,67.0,71.0,70.0,75.0,71.0,67.0,71.0,69.0,66.0,68.0
06-03-2020,0.0,0.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,29.0,29.0,28.0,29.0,28.0,26.0,27.0,27.0,70.0,69.0,62.0,65.0,68.0,68.0,67.0,71.0,70.0,75.0,71.0,67.0,71.0,69.0,66.0
07-03-2020,0.0,0.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,29.0,29.0,28.0,29.0,28.0,26.0,27.0,73.0,70.0,69.0,62.0,65.0,68.0,68.0,67.0,71.0,70.0,75.0,71.0,67.0,71.0,69.0
08-03-2020,0.0,0.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,29.0,29.0,28.0,29.0,28.0,26.0,71.0,73.0,70.0,69.0,62.0,65.0,68.0,68.0,67.0,71.0,70.0,75.0,71.0,67.0,71.0
09-03-2020,0.0,0.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,29.0,29.0,28.0,29.0,28.0,67.0,71.0,73.0,70.0,69.0,62.0,65.0,68.0,68.0,67.0,71.0,70.0,75.0,71.0,67.0
10-03-2020,0.0,0.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,29.0,29.0,28.0,29.0,67.0,67.0,71.0,73.0,70.0,69.0,62.0,65.0,68.0,68.0,67.0,71.0,70.0,75.0,71.0
11-03-2020,0.0,0.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,29.0,29.0,28.0,64.0,67.0,67.0,71.0,73.0,70.0,69.0,62.0,65.0,68.0,68.0,67.0,71.0,70.0,75.0
12-03-2020,0.0,0.0,31.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,29.0,29.0,67.0,64.0,67.0,67.0,71.0,73.0,70.0,69.0,62.0,65.0,68.0,68.0,67.0,71.0,70.0
13-03-2020,0.0,0.0,31.0,31.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,29.0,68.0,67.0,64.0,67.0,67.0,71.0,73.0,70.0,69.0,62.0,65.0,68.0,68.0,67.0,71.0
14-03-2020,0.0,0.0,30.0,31.0,31.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,67.0,68.0,67.0,64.0,67.0,67.0,71.0,73.0,70.0,69.0,62.0,65.0,68.0,68.0,67.0
15-03-2020,0.0,0.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,66.0,67.0,68.0,67.0,64.0,67.0,67.0,71.0,73.0,70.0,69.0,62.0,65.0,68.0,68.0
16-03-2020,0.0,0.0,31.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,68.0,66.0,67.0,68.0,67.0,64.0,67.0,67.0,71.0,73.0,70.0,69.0,62.0,65.0,68.0
17-03-2020,0.0,0.0,31.0,31.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,65.0,68.0,66.0,67.0,68.0,67.0,64.0,67.0,67.0,71.0,73.0,70.0,69.0,62.0,65.0
18-03-2020,0.0,0.0,33.0,31.0,31.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,63.0,65.0,68.0,66.0,67.0,68.0,67.0,64.0,67.0,67.0,71.0,73.0,70.0,69.0,62.0
19-03-2020,0.0,0.0,32.0,33.0,31.0,31.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,61.0,63.0,65.0,68.0,66.0,67.0,68.0,67.0,64.0,67.0,67.0,71.0,73.0,70.0,69.0
20-03-2020,0.0,0.0,32.0,32.0,33.0,31.0,31.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,29.0,30.0,30.0,60.0,61.0,63.0,65.0,68.0,66.0,67.0,68.0,67.0,64.0,67.0,67.0,71.0,73.0,70.0
21-03-2020,0.0,0.0,32.0,32.0,32.0,33.0,31.0,31.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,29.0,30.0,61.0,60.0,61.0,63.0,65.0,68.0,66.0,67.0,68.0,67.0,64.0,67.0,67.0,71.0,73.0
22-03-2020,0.0,0.0,32.0,32.0,32.0,32.0,33.0,31.0,31.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,29.0,65.0,61.0,60.0,61.0,63.0,65.0,68.0,66.0,67.0,68.0,67.0,64.0,67.0,67.0,71.0
23-03-2020,0.0,0.0,31.0,32.0,32.0,32.0,32.0,33.0,31.0,31.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,64.0,65.0,61.0,60.0,61.0,63.0,65.0,68.0,66.0,67.0,68.0,67.0,64.0,67.0,67.0
24-03-2020,0.0,0.0,31.0,31.0,32.0,32.0,32.0,32.0,33.0,31.0,31.0,30.0,30.0,31.0,31.0,30.0,30.0,63.0,64.0,65.0,61.0,60.0,61.0,63.0,65.0,68.0,66.0,67.0,68.0,67.0,64.0,67.0
25-03-2020,1.0,1.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,33.0,31.0,31.0,30.0,30.0,31.0,31.0,30.0,64.0,63.0,64.0,65.0,61.0,60.0,61.0,63.0,65.0,68.0,66.0,67.0,68.0,67.0,64.0
26-03-2020,0.0,1.0,33.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,33.0,31.0,31.0,30.0,30.0,31.0,31.0,61.0,64.0,63.0,64.0,65.0,61.0,60.0,61.0,63.0,65.0,68.0,66.0,67.0,68.0,67.0
27-03-2020,1.0,1.0,32.0,33.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,33.0,31.0,31.0,30.0,30.0,31.0,59.0,61.0,64.0,63.0,64.0,65.0,61.0,60.0,61.0,63.0,65.0,68.0,66.0,67.0,68.0
28-03-2020,2.0,1.0,33.0,32.0,33.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,33.0,31.0,31.0,30.0,30.0,56.0,59.0,61.0,64.0,63.0,64.0,65.0,61.0,60.0,61.0,63.0,65.0,68.0,66.0,67.0
29-03-2020,0.0,1.0,33.0,33.0,32.0,33.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,33.0,31.0,31.0,30.0,50.0,56.0,59.0,61.0,64.0,63.0,64.0,65.0,61.0,60.0,61.0,63.0,65.0,68.0,66.0
30-03-2020,0.0,1.0,33.0,33.0,33.0,32.0,33.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,33.0,31.0,31.0,56.0,50.0,56.0,59.0,61.0,64.0,63.0,64.0,65.0,61.0,60.0,61.0,63.0,65.0,68.0
31-03-2020,5.0,1.0,34.0,33.0,33.0,33.0,32.0,33.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,33.0,31.0,56.0,56.0,50.0,56.0,59.0,61.0,64.0,63.0,64.0,65.0,61.0,60.0,61.0,63.0,65.0
01-04-2020,11.0,1.0,34.0,34.0,33.0,33.0,33.0,32.0,33.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,33.0,55.0,56.0,56.0,50.0,56.0,59.0,61.0,64.0,63.0,64.0,65.0,61.0,60.0,61.0,63.0
02-04-2020,0.0,1.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,33.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,59.0,55.0,56.0,56.0,50.0,56.0,59.0,61.0,64.0,63.0,64.0,65.0,61.0,60.0,61.0
03-04-2020,0.0,1.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,33.0,32.0,31.0,31.0,32.0,32.0,32.0,63.0,59.0,55.0,56.0,56.0,50.0,56.0,59.0,61.0,64.0,63.0,64.0,65.0,61.0,60.0
04-04-2020,10.0,1.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,33.0,32.0,31.0,31.0,32.0,32.0,62.0,63.0,59.0,55.0,56.0,56.0,50.0,56.0,59.0,61.0,64.0,63.0,64.0,65.0,61.0
05-04-2020,0.0,1.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,33.0,32.0,31.0,31.0,32.0,62.0,62.0,63.0,59.0,55.0,56.0,56.0,50.0,56.0,59.0,61.0,64.0,63.0,64.0,65.0
06-04-2020,2.0,1.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,33.0,32.0,31.0,31.0,63.0,62.0,62.0,63.0,59.0,55.0,56.0,56.0,50.0,56.0,59.0,61.0,64.0,63.0,64.0
07-04-2020,9.0,1.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,33.0,32.0,31.0,67.0,63.0,62.0,62.0,63.0,59.0,55.0,56.0,56.0,50.0,56.0,59.0,61.0,64.0,63.0
08-04-2020,8.0,1.0,35.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,33.0,32.0,64.0,67.0,63.0,62.0,62.0,63.0,59.0,55.0,56.0,56.0,50.0,56.0,59.0,61.0,64.0
09-04-2020,2.0,1.0,33.0,35.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,33.0,65.0,64.0,67.0,63.0,62.0,62.0,63.0,59.0,55.0,56.0,56.0,50.0,56.0,59.0,61.0
10-04-2020,7.0,1.0,33.0,33.0,35.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,59.0,65.0,64.0,67.0,63.0,62.0,62.0,63.0,59.0,55.0,56.0,56.0,50.0,56.0,59.0
11-04-2020,17.0,1.0,33.0,33.0,33.0,35.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,62.0,59.0,65.0,64.0,67.0,63.0,62.0,62.0,63.0,59.0,55.0,56.0,56.0,50.0,56.0
12-04-2020,0.0,1.0,34.0,33.0,33.0,33.0,35.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,58.0,62.0,59.0,65.0,64.0,67.0,63.0,62.0,62.0,63.0,59.0,55.0,56.0,56.0,50.0
